tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
100.0,2.0,100.0,3.333e-05,17.0,0.3,-5.2879e-15,293.76,302.16,314.98,327.87,340.13,351.76,362.77,373.23,383.15,392.56,401.49,409.97,418.06,425.73,433.0,439.92,446.46,452.68,458.57,464.16,469.46,474.48,479.26,483.79,488.08,492.15,496.02,499.7,503.17
100.0,2.0,100.0,3.333e-05,18.0,0.3,-6.6099e-15,293.89,302.27,315.09,327.97,340.23,351.86,362.88,373.35,383.27,392.7,401.65,410.14,418.24,425.93,433.23,440.16,446.73,452.96,458.88,464.48,469.8,474.84,479.64,484.18,488.49,492.58,496.46,500.15,503.64
100.0,2.0,100.0,3.333e-05,19.0,0.3,1.1016e-15,293.98,302.36,315.16,328.04,340.3,351.92,362.95,373.42,383.36,392.79,401.76,410.27,418.38,426.08,433.41,440.35,446.94,453.19,459.11,464.74,470.07,475.13,479.94,484.49,488.82,492.92,496.82,500.5,504.02
100.0,2.0,100.0,3.333e-05,20.0,0.3,-7.0506e-15,294.04,302.41,315.21,328.08,340.34,351.96,362.99,373.47,383.41,392.85,401.83,410.35,418.47,426.19,433.53,440.5,447.09,453.36,459.3,464.94,470.29,475.36,480.18,484.75,489.08,493.2,497.11,500.81,504.33
100.0,4.0,100.0,3.333e-05,1.0,0.3,3.0846e-15,142.3,155.46,168.5,179.94,189.78,198.2,205.42,211.59,216.88,221.41,225.29,228.59,231.44,233.87,235.95,237.72,239.25,240.55,241.68,242.63,243.45,244.15,244.75,245.17,245.46,245.83,246.17,246.44,246.68
100.0,4.0,100.0,3.333e-05,2.0,0.3,-1.322e-15,228.35,247.04,266.27,283.49,298.48,311.51,322.81,332.63,341.13,348.49,354.86,360.37,365.13,369.23,372.76,375.79,378.4,380.62,382.53,384.15,385.52,386.69,387.67,388.49,389.17,389.72,390.18,390.54,390.83
100.0,4.0,100.0,3.333e-05,3.0,0.3,2.8643e-15,262.01,281.99,303.09,322.17,338.93,353.62,366.48,377.74,387.57,396.18,403.69,410.24,415.96,420.94,425.29,429.06,432.34,435.19,437.66,439.81,441.67,443.27,444.66,445.85,446.88,447.76,448.52,449.17,449.73
100.0,4.0,100.0,3.333e-05,4.0,0.3,-3.0846e-15,278.27,298.67,320.56,340.49,358.09,373.61,387.27,399.3,409.89,419.2,427.41,434.61,440.95,446.51,451.41,455.7,459.48,462.79,465.71,468.26,470.52,472.5,474.23,475.76,477.11,478.29,479.33,480.26,481.08
100.0,4.0,100.0,3.333e-05,5.0,0.3,-3.3049e-15,287.32,307.9,330.22,350.62,368.71,384.72,398.88,411.41,422.48,432.27,440.92,448.57,455.33,461.3,466.59,471.26,475.39,479.05,482.28,485.15,487.69,489.95,491.94,493.72,495.3,496.72,497.97,499.1,500.11
100.0,4.0,100.0,3.333e-05,6.0,0.3,6.6099e-15,292.85,313.54,336.1,356.79,375.2,391.53,406.03,418.88,430.28,440.39,449.37,457.33,464.4,470.66,476.23,481.18,485.57,489.47,492.95,496.04,498.79,501.26,503.45,505.4,507.16,508.73,510.15,511.43,512.57
100.0,4.0,100.0,3.333e-05,7.0,0.3,-1.2118e-14,296.46,317.19,339.92,360.8,379.42,395.97,410.7,423.78,435.42,445.77,454.98,463.16,470.45,476.95,482.73,487.88,492.47,496.56,500.21,503.47,506.39,509.0,511.33,513.43,515.32,517.01,518.54,519.91,521.17
100.0,4.0,100.0,3.333e-05,8.0,0.3,-2.8643e-15,298.93,319.68,342.51,363.52,382.27,398.99,413.87,427.13,438.94,449.47,458.85,467.22,474.68,481.34,487.28,492.59,497.33,501.57,505.36,508.75,511.79,514.52,516.96,519.16,521.14,522.93,524.54,526.0,527.33
100.0,4.0,100.0,3.333e-05,9.0,0.3,-1.7626e-15,300.67,321.42,344.32,365.41,384.27,401.1,416.11,429.49,441.43,452.09,461.61,470.12,477.72,484.51,490.57,496.01,500.87,505.22,509.12,512.61,515.75,518.56,521.1,523.38,525.44,527.29,528.98,530.5,531.89
100.0,4.0,100.0,3.333e-05,10.0,0.3,-6.6099e-16,301.93,322.68,345.6,366.76,385.7,402.61,417.7,431.19,443.23,454.0,463.62,472.23,479.94,486.83,493.01,498.54,503.5,507.94,511.92,515.5,518.72,521.61,524.21,526.56,528.68,530.6,532.34,533.91,535.34
100.0,4.0,100.0,3.333e-05,11.0,0.3,-4.8473e-15,302.85,323.59,346.55,367.74,386.73,403.69,418.86,432.43,444.55,455.4,465.11,473.8,481.6,488.58,494.85,500.45,505.49,510.01,514.07,517.71,520.98,523.94,526.6,529.0,531.17,533.13,534.92,536.54,538.01
100.0,4.0,100.0,3.333e-05,12.0,0.3,-2.4236e-15,303.55,324.26,347.23,368.45,387.48,404.49,419.72,433.34,445.53,456.44,466.22,474.98,482.85,489.91,496.24,501.93,507.02,511.6,515.72,519.41,522.75,525.76,528.46,530.91,533.12,535.12,536.95,538.59,540.1
100.0,4.0,100.0,3.333e-05,13.0,0.3,-1.1016e-15,304.07,324.76,347.73,368.97,388.02,405.08,420.34,434.01,446.25,457.22,467.05,475.88,483.8,490.92,497.32,503.05,508.21,512.84,517.01,520.76,524.14,527.18,529.93,532.42,534.66,536.7,538.55,540.23,541.77
100.0,4.0,100.0,3.333e-05,14.0,0.3,-5.5082e-15,304.46,325.13,348.1,369.35,388.43,405.5,420.8,434.51,446.8,457.8,467.68,476.56,484.54,491.71,498.15,503.94,509.14,513.82,518.03,521.82,525.23,528.31,531.1,533.61,535.89,537.96,539.84,541.54,543.1
100.0,4.0,100.0,3.333e-05,15.0,0.3,3.0846e-15,304.75,325.4,348.37,369.63,388.71,405.81,421.13,434.87,447.2,458.25,468.16,477.07,485.1,492.31,498.8,504.63,509.87,514.59,518.84,522.66,526.11,529.22,532.04,534.58,536.89,538.98,540.88,542.61,544.18
100.0,4.0,100.0,3.333e-05,16.0,0.3,1.7626e-15,304.97,325.6,348.56,369.82,388.91,406.03,421.37,435.14,447.49,458.56,468.51,477.47,485.53,492.78,499.31,505.17,510.45,515.21,519.49,523.34,526.82,529.96,532.8,535.36,537.69,539.81,541.73,543.46,545.06
100.0,4.0,100.0,3.333e-05,17.0,0.3,2.2033e-16,305.14,325.75,348.7,369.95,389.05,406.18,421.53,435.32,447.69,458.8,468.78,477.76,485.86,493.15,499.7,505.61,510.92,515.7,520.0,523.88,527.39,530.55,533.41,536.01,538.35,540.48,542.42,544.18,545.79
100.0,4.0,100.0,3.333e-05,18.0,0.3,-2.644e-15,305.26,325.84,348.78,370.04,389.14,406.27,421.64,435.44,447.84,458.97,468.97,477.98,486.11,493.42,500.01,505.94,511.28,516.09,520.42,524.32,527.85,531.04,533.92,536.53,538.89,541.04,542.99,544.76,546.39
100.0,4.0,100.0,3.333e-05,19.0,0.3,1.7626e-15,305.35,325.91,348.84,370.09,389.19,406.32,421.7,435.52,447.94,459.08,469.11,478.13,486.28,493.63,500.25,506.2,511.56,516.4,520.75,524.68,528.23,531.43,534.33,536.96,539.34,541.49,543.46,545.24,546.88
100.0,4.0,100.0,3.333e-05,20.0,0.3,-8.8132e-16,305.41,325.94,348.86,370.1,389.21,406.35,421.73,435.56,447.99,459.16,469.2,478.25,486.42,493.79,500.43,506.41,511.79,516.64,521.02,524.96,528.53,531.75,534.67,537.31,539.7,541.87,543.85,545.65,547.29
100.0,8.0,100.0,3.333e-05,1.0,0.3,2.9745e-15,154.86,177.56,195.85,209.63,219.82,227.33,232.87,236.94,239.94,242.16,243.79,244.99,245.88,246.54,247.02,247.36,247.79,248.01,248.16,248.27,248.35,248.41,248.45,248.49,248.51,248.53,248.55,248.55,248.56
100.0,8.0,100.0,3.333e-05,2.0,0.3,-1.1016e-15,246.08,279.87,308.28,330.4,347.3,360.13,369.84,377.16,382.66,386.77,389.81,392.05,393.67,394.83,395.63,396.15,396.49,396.65,396.71,396.67,396.56,396.42,396.23,396.02,395.79,395.54,395.29,395.03,394.76
100.0,8.0,100.0,3.333e-05,3.0,0.3,-1.7626e-15,281.26,318.23,350.09,375.33,394.93,410.06,421.71,430.65,437.48,442.68,446.61,449.57,451.77,453.39,454.56,455.39,455.94,456.31,456.52,456.61,456.62,456.56,456.46,456.32,456.16,455.99,455.8,455.62,455.43
