tau_sat,b,tau_0,gamma_0,n,cd,beta,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
400.0,1.0,200.0,3.333e-05,1.0,320.0,32.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,1.0,640.0,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,1.0,640.0,2.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,1.0,640.0,4.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,1.0,640.0,8.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,1.0,640.0,16.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,1.0,640.0,32.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,200.0,3.333e-05,2.0,10.0,1.0,4.8703,0.40867,0.82489,5.2972,1.4937,0.97401,4.1311,0.57206,1.666,5.1654,1.3862,1.159,4.5751,0.48638,1.8087,4.3387,0.50409,1.7434,5.5942,1.4039,1.0771,5.8578,0.33352,0.97731,5.6214,1.2561,0.61687,5.7357,0.62914,6.2216,5.0923,1.3847,1.1497,5.3882,1.021,0.43416,6.1538,0.26057,0.52001,5.4628,1.3144,1.2232,4.3162,0.37127,1.9457,5.6877,0.3704,0.79689,4.2744,0.97524,2.0778,4.4568,1.1826,2.0673,5.6162,0.46584,1.0241,5.3005,1.4468,1.0006,3.8276,0.42765,1.9521,6.0853,0.91448,6.238
400.0,1.0,200.0,3.333e-05,2.0,10.0,2.0,4.8788,0.40265,0.81719,5.2966,1.4949,0.98149,4.1333,0.57079,1.6714,5.1637,1.3843,1.1631,4.5699,0.48738,1.8095,4.3435,0.50617,1.7414,5.5944,1.3997,1.078,5.8703,0.32874,0.96348,5.6272,1.2528,0.61796,5.7313,0.62949,6.224,5.0905,1.3842,1.1545,5.3949,1.0171,0.42778,6.168,0.26015,0.508,5.4635,1.3112,1.2212,4.3189,0.3756,1.9426,5.6856,0.37027,0.7993,4.2723,0.9732,2.0732,4.4587,1.185,2.0597,5.6182,0.46262,1.016,5.2999,1.4465,1.0079,3.823,0.42361,1.9621,6.0815,0.91454,6.2381
400.0,1.0,200.0,3.333e-05,2.0,10.0,4.0,4.8861,0.39812,0.81077,5.2963,1.4956,0.98673,4.1346,0.56942,1.6762,5.163,1.3836,1.1652,4.5673,0.4876,1.8098,4.346,0.50708,1.7407,5.5947,1.3975,1.0787,5.8801,0.32479,0.95244,5.6321,1.2498,0.61881,5.7283,0.62987,6.2263,5.0898,1.3841,1.1571,5.4006,1.014,0.42266,6.1746,0.25982,0.5024,5.4639,1.31,1.2204,4.3199,0.37702,1.9415,5.6858,0.37039,0.79967,4.2703,0.97129,2.069,4.46,1.1871,2.0537,5.62,0.46043,1.0102,5.2997,1.4464,1.0129,3.8198,0.42091,1.9687,6.0807,0.91455,6.2379
400.0,1.0,200.0,3.333e-05,2.0,10.0,8.0,4.8895,0.39606,0.80771,5.2961,1.4959,0.98886,4.1351,0.56877,1.6784,5.1627,1.3832,1.1662,4.5662,0.48779,1.81,4.347,0.50749,1.7403,5.5948,1.3966,1.0789,5.8848,0.32291,0.94716,5.6346,1.2482,0.61923,5.7272,0.63,6.2271,5.0894,1.384,1.1581,5.4031,1.0126,0.42041,6.1773,0.25971,0.50009,5.464,1.3095,1.22,4.3204,0.37779,1.941,5.6857,0.37038,0.7999,4.2691,0.97022,2.0667,4.4606,1.188,2.051,5.6207,0.45955,1.008,5.2995,1.4462,1.0149,3.8185,0.4198,1.9715,6.0801,0.91455,6.2378
400.0,1.0,200.0,3.333e-05,2.0,10.0,16.0,4.8897,0.39597,0.80752,5.2961,1.4959,0.9889,4.1351,0.56869,1.6786,5.1627,1.3832,1.1662,4.5662,0.48782,1.81,4.347,0.50749,1.7403,5.5948,1.3966,1.0789,5.8851,0.32281,0.94686,5.635,1.2479,0.61929,5.7271,0.63001,6.2271,5.0894,1.384,1.1582,5.4038,1.0124,0.41986,6.1772,0.25972,0.50021,5.464,1.3095,1.22,4.3205,0.3778,1.941,5.6857,0.3704,0.79996,4.2689,0.96996,2.0661,4.4606,1.1881,2.0506,5.6207,0.45954,1.008,5.2996,1.4462,1.0149,3.8184,0.41977,1.9715,6.0801,0.91455,6.2378
400.0,1.0,200.0,3.333e-05,2.0,10.0,32.0,4.8897,0.39597,0.80751,5.2962,1.4959,0.9889,4.1351,0.56868,1.6786,5.1627,1.3832,1.1662,4.5662,0.48782,1.81,4.347,0.50749,1.7403,5.5948,1.3966,1.0789,5.8851,0.32281,0.94685,5.635,1.2479,0.61929,5.7271,0.63001,6.2271,5.0894,1.384,1.1582,5.4039,1.0124,0.41976,6.1772,0.25972,0.50022,5.464,1.3095,1.22,4.3205,0.3778,1.941,5.6857,0.3704,0.79996,4.2689,0.96995,2.0661,4.4606,1.1881,2.0506,5.6207,0.45954,1.008,5.2996,1.4462,1.0149,3.8184,0.41977,1.9715,6.0801,0.91455,6.2378
400.0,1.0,200.0,3.333e-05,2.0,20.0,1.0,4.8734,0.40644,0.82203,5.2971,1.4943,0.97685,4.1317,0.5715,1.6677,5.1643,1.3852,1.1612,4.5733,0.48692,1.8087,4.3399,0.50487,1.7432,5.5943,1.4022,1.0776,5.8634,0.33184,0.97154,5.6232,1.2552,0.61705,5.7345,0.62922,6.2221,5.0912,1.3844,1.1521,5.3916,1.0192,0.4311,6.1602,0.2603,0.51451,5.4629,1.3132,1.2227,4.3165,0.37333,1.9447,5.6861,0.3699,0.79752,4.2737,0.97504,2.0766,4.4581,1.1836,2.0635,5.6161,0.46461,1.0216,5.3002,1.4465,1.0035,3.8259,0.42608,1.9559,6.0822,0.91451,6.2383
400.0,1.0,200.0,3.333e-05,2.0,20.0,2.0,4.8883,0.39564,0.80824,5.2959,1.4965,0.99047,4.1361,0.56955,1.6771,5.1612,1.3815,1.1683,4.5633,0.48888,1.8103,4.3492,0.50904,1.7391,5.5946,1.3942,1.0788,5.8853,0.32349,0.94736,5.6333,1.2494,0.61911,5.7267,0.62968,6.2262,5.0879,1.3833,1.1606,5.4025,1.0126,0.42052,6.1871,0.25964,0.49168,5.4645,1.3069,1.2184,4.3215,0.38155,1.9389,5.6826,0.36944,0.80141,4.27,0.97107,2.0686,4.4607,1.1877,2.051,5.6201,0.4587,1.0063,5.299,1.4458,1.0168,3.8171,0.41874,1.9746,6.0751,0.91464,6.2385
400.0,1.0,200.0,3.333e-05,2.0,20.0,4.0,4.9019,0.38737,0.79604,5.2952,1.4976,0.99997,4.1388,0.56728,1.6857,5.1602,1.3802,1.172,4.5589,0.48924,1.8107,4.3535,0.51068,1.7379,5.5952,1.3904,1.0801,5.9042,0.31634,0.92632,5.6422,1.2441,0.62091,5.721,0.63045,6.2305,5.0867,1.383,1.165,5.4128,1.007,0.41101,6.1984,0.25897,0.48211,5.4651,1.3051,1.2171,4.3232,0.38366,1.9373,5.6839,0.36979,0.80145,4.2664,0.96762,2.0608,4.4632,1.1915,2.0398,5.6239,0.45475,0.99552,5.2985,1.4454,1.0256,3.8109,0.41395,1.9869,6.0744,0.91465,6.238
400.0,1.0,200.0,3.333e-05,2.0,20.0,8.0,4.9074,0.38434,0.79111,5.2951,1.4979,1.0028,4.1396,0.56619,1.6892,5.1599,1.3797,1.173,4.5577,0.48951,1.8109,4.3547,0.51115,1.7376,5.5954,1.3893,1.0803,5.9119,0.31347,0.91773,5.6465,1.2414,0.62163,5.7194,0.63065,6.2317,5.0863,1.3828,1.1663,5.417,1.0048,0.40729,6.2011,0.25885,0.47994,5.4653,1.3046,1.2167,4.3238,0.38447,1.9367,5.6841,0.36987,0.80167,4.2644,0.96574,2.0567,4.4641,1.1929,2.0356,5.6249,0.45361,0.99269,5.2984,1.4452,1.0282,3.8089,0.41253,1.9906,6.0739,0.91466,6.2379
400.0,1.0,200.0,3.333e-05,2.0,20.0,16.0,4.9078,0.38418,0.79073,5.2951,1.4978,1.0029,4.1395,0.56602,1.6897,5.1599,1.3797,1.1731,4.5577,0.48956,1.8109,4.3548,0.51114,1.7376,5.5954,1.3893,1.0803,5.9125,0.31327,0.91711,5.6473,1.2408,0.62174,5.7194,0.63068,6.2318,5.0863,1.3828,1.1663,5.4183,1.0044,0.40627,6.2009,0.25888,0.48018,5.4653,1.3046,1.2167,4.3239,0.38448,1.9367,5.6841,0.36992,0.8018,4.264,0.96522,2.0557,4.4641,1.1932,2.0349,5.6249,0.4536,0.99271,5.2984,1.4452,1.0283,3.8088,0.41248,1.9907,6.0739,0.91465,6.2379
400.0,1.0,200.0,3.333e-05,2.0,20.0,32.0,4.9078,0.38418,0.79072,5.2951,1.4978,1.0029,4.1395,0.56601,1.6897,5.1599,1.3797,1.1731,4.5577,0.48956,1.8109,4.3548,0.51113,1.7376,5.5954,1.3893,1.0803,5.9125,0.31327,0.91711,5.6474,1.2408,0.62174,5.7193,0.63068,6.2318,5.0863,1.3828,1.1663,5.4186,1.0043,0.40601,6.2009,0.25888,0.48022,5.4653,1.3046,1.2167,4.3239,0.38449,1.9367,5.6841,0.36993,0.80182,4.264,0.96519,2.0556,4.4641,1.1933,2.0348,5.6249,0.4536,0.99272,5.2984,1.4452,1.0283,3.8088,0.41247,1.9907,6.0739,0.91465,6.2379
400.0,1.0,200.0,3.333e-05,2.0,40.0,1.0,4.8789,0.40239,0.81674,5.2967,1.4952,0.9819,4.1331,0.57083,1.6709,5.1629,1.3834,1.1644,4.5701,0.4879,1.8087,4.3424,0.50655,1.7425,5.5948,1.3991,1.0779,5.8728,0.32871,0.96166,5.6267,1.2536,0.61793,5.7321,0.62933,6.2231,5.0897,1.3838,1.1559,5.3956,1.0165,0.42687,6.171,0.25973,0.50537,5.4634,1.3108,1.2213,4.3179,0.37674,1.9425,5.6838,0.36917,0.79876,4.2723,0.97393,2.074,4.4594,1.1851,2.0585,5.6165,0.46244,1.0169,5.2996,1.446,1.0084,3.8227,0.42329,1.9629,6.0775,0.91454,6.2388
400.0,1.0,200.0,3.333e-05,2.0,40.0,2.0,4.9041,0.38421,0.79314,5.2948,1.499,1.0053,4.141,0.56744,1.6862,5.1569,1.3763,1.1764,4.5528,0.49168,1.8117,4.358,0.51392,1.7356,5.595,1.3854,1.0798,5.9109,0.3153,0.92007,5.6434,1.244,0.6209,5.7195,0.62992,6.2291,5.0835,1.3811,1.17,5.4157,1.005,0.40809,6.2181,0.25903,0.46541,5.466,1.3,1.2138,4.3252,0.39151,1.933,5.6774,0.36795,0.80492,4.2663,0.96762,2.061,4.4643,1.1923,2.0362,5.6233,0.45216,0.99034,5.2972,1.4443,1.0312,3.8064,0.41075,1.9961,6.0636,0.91476,6.2393
400.0,1.0,200.0,3.333e-05,2.0,40.0,4.0,4.9281,0.3699,0.77084,5.2934,1.5007,1.0216,4.1469,0.56427,1.7003,5.1555,1.3738,1.1825,4.5451,0.49256,1.8118,4.3656,0.51715,1.7336,5.5962,1.3786,1.0816,5.9463,0.30338,0.88159,5.6583,1.2353,0.62449,5.7094,0.63126,6.2366,5.0814,1.3802,1.1773,5.433,0.99536,0.39129,6.2378,0.25775,0.44874,5.4672,1.297,1.2113,4.3281,0.39498,1.9305,5.6811,0.36869,0.80391,4.2603,0.96177,2.0479,4.4686,1.1986,2.0167,5.6306,0.44543,0.97117,5.2961,1.4432,1.0463,3.7942,0.40282,2.0184,6.0632,0.91484,6.2385
400.0,1.0,200.0,3.333e-05,2.0,40.0,8.0,4.9373,0.3651,0.7622,5.2932,1.5009,1.0257,4.1482,0.56246,1.7062,5.1552,1.3731,1.1839,4.5438,0.493,1.8121,4.3672,0.51774,1.7331,5.5966,1.3772,1.082,5.9606,0.29879,0.866,5.6658,1.2308,0.62592,5.7069,0.63163,6.2387,5.081,1.3799,1.179,5.4404,0.99178,0.38471,6.2405,0.25762,0.44686,5.4675,1.2965,1.2108,4.329,0.39589,1.9298,5.6818,0.36897,0.80409,4.2569,0.95852,2.0407,4.4699,1.2011,2.0095,5.6323,0.44387,0.96721,5.296,1.4428,1.0498,3.7909,0.40091,2.0238,6.0628,0.91485,6.2382
400.0,1.0,200.0,3.333e-05,2.0,40.0,16.0,4.9372,0.36541,0.76234,5.2932,1.5008,1.0252,4.1479,0.56222,1.7067,5.1553,1.3734,1.1837,4.5443,0.49299,1.8121,4.3669,0.51749,1.7333,5.5965,1.3776,1.082,5.9603,0.29885,0.8663,5.667,1.2299,0.62603,5.7072,0.63166,6.2387,5.0812,1.3801,1.1788,5.4424,0.99118,0.38314,6.2388,0.25771,0.44844,5.4674,1.2968,1.211,4.329,0.39556,1.9299,5.6818,0.36912,0.80436,4.2561,0.95763,2.0389,4.47,1.2016,2.0084,5.632,0.44419,0.9681,5.2961,1.4429,1.0493,3.7912,0.40117,2.0229,6.0632,0.91484,6.2381
400.0,1.0,200.0,3.333e-05,2.0,40.0,32.0,4.9372,0.36541,0.76232,5.2932,1.5008,1.0252,4.1478,0.56221,1.7067,5.1553,1.3734,1.1837,4.5443,0.493,1.8121,4.3669,0.51749,1.7333,5.5965,1.3776,1.082,5.9603,0.29886,0.8663,5.6671,1.2299,0.62604,5.7072,0.63167,6.2388,5.0812,1.3801,1.1788,5.4429,0.99103,0.38273,6.2388,0.25771,0.4485,5.4674,1.2968,1.2111,4.329,0.39557,1.9299,5.6818,0.36914,0.8044,4.2561,0.95758,2.0388,4.47,1.2018,2.0082,5.632,0.44419,0.96812,5.2961,1.4429,1.0493,3.7912,0.40116,2.023,6.0632,0.91484,6.238
400.0,1.0,200.0,3.333e-05,2.0,80.0,1.0,4.8883,0.39528,0.80754,5.296,1.4966,0.99064,4.1366,0.57031,1.6761,5.1607,1.38,1.1693,4.5644,0.48978,1.809,4.3477,0.50986,1.7403,5.5955,1.3937,1.0782,5.8868,0.32337,0.94654,5.6331,1.25,0.61938,5.7273,0.62934,6.225,5.0872,1.3822,1.1617,5.4025,1.012,0.41998,6.1895,0.25904,0.48993,5.4647,1.3064,1.2182,4.3208,0.38281,1.9384,5.68,0.36815,0.80141,4.27,0.97136,2.0689,4.4609,1.1875,2.0508,5.6184,0.45862,1.0075,5.2987,1.445,1.0169,3.8167,0.41851,1.9753,6.0708,0.91466,6.2395
400.0,1.0,200.0,3.333e-05,2.0,80.0,2.0,4.932,0.3654,0.76546,5.2927,1.502,1.0275,4.1509,0.56506,1.7016,5.1524,1.3692,1.1866,4.54,0.4959,1.8122,4.3703,0.52084,1.7312,5.5965,1.3735,1.0809,5.9575,0.30126,0.87106,5.6621,1.234,0.62584,5.7071,0.63091,6.2359,5.0782,1.3776,1.182,5.4384,0.99168,0.38516,6.2555,0.25775,0.43481,5.4684,1.2921,1.208,4.3306,0.40275,1.926,5.6745,0.36737,0.80871,4.2591,0.96063,2.0451,4.4704,1.2002,2.0102,5.6297,0.44282,0.96626,5.2945,1.4414,1.052,3.7878,0.39947,2.0293,6.0527,0.91501,6.2395
400.0,1.0,200.0,3.333e-05,2.0,80.0,4.0,4.9611,0.34998,0.73797,5.2915,1.5033,1.0441,4.1568,0.56027,1.7186,5.1509,1.3667,1.1926,4.5325,0.49678,1.8127,4.3774,0.52381,1.7296,5.5976,1.3671,1.0827,6.0026,0.28834,0.82262,5.6814,1.2228,0.62981,5.697,0.63232,6.2437,5.0762,1.3766,1.1892,5.462,0.98009,0.36344,6.2736,0.25686,0.4196,5.4694,1.2897,1.2056,4.333,0.40607,1.9239,5.6796,0.36822,0.80637,4.2508,0.95255,2.0274,4.4751,1.2085,1.9859,5.6382,0.43613,0.94667,5.2934,1.4399,1.0671,3.7734,0.39184,2.053,6.0522,0.91505,6.2385
400.0,1.0,200.0,3.333e-05,2.0,80.0,8.0,4.9647,0.34843,0.73455,5.2914,1.5033,1.0453,4.1571,0.55943,1.721,5.1509,1.3667,1.1929,4.5323,0.49689,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0083,0.28671,0.81648,5.6848,1.2205,0.6304,5.6963,0.63247,6.2445,5.0761,1.3766,1.1896,5.4658,0.97855,0.36009,6.2736,0.25684,0.41974,5.4694,1.2897,1.2055,4.3333,0.40617,1.9238,5.68,0.3684,0.80636,4.2491,0.95073,2.0236,4.4755,1.2097,1.9826,5.6388,0.43577,0.94568,5.2934,1.4397,1.068,3.7723,0.39137,2.0545,6.0524,0.91505,6.2383
400.0,1.0,200.0,3.333e-05,2.0,80.0,16.0,4.9648,0.34841,0.7345,5.2914,1.5033,1.0453,4.1571,0.55942,1.7211,5.1509,1.3667,1.1929,4.5323,0.4969,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0084,0.28669,0.81639,5.6849,1.2205,0.63041,5.6963,0.63247,6.2445,5.0761,1.3766,1.1896,5.4659,0.97851,0.35997,6.2736,0.25684,0.41977,5.4694,1.2897,1.2055,4.3333,0.40617,1.9238,5.68,0.3684,0.80637,4.249,0.95067,2.0234,4.4755,1.2097,1.9825,5.6388,0.43577,0.94568,5.2934,1.4397,1.0681,3.7723,0.39136,2.0545,6.0524,0.91505,6.2383
400.0,1.0,200.0,3.333e-05,2.0,80.0,32.0,4.9648,0.34841,0.7345,5.2914,1.5033,1.0453,4.1571,0.55942,1.7211,5.1509,1.3667,1.1929,4.5323,0.4969,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0084,0.28669,0.81639,5.6849,1.2205,0.63041,5.6963,0.63247,6.2445,5.0761,1.3766,1.1896,5.4659,0.97851,0.35997,6.2736,0.25684,0.41977,5.4694,1.2897,1.2055,4.3333,0.40617,1.9238,5.68,0.3684,0.80637,4.249,0.95067,2.0234,4.4755,1.2097,1.9825,5.6388,0.43577,0.94568,5.2934,1.4397,1.0681,3.7723,0.39136,2.0545,6.0524,0.91505,6.2383
400.0,1.0,200.0,3.333e-05,2.0,160.0,1.0,4.9058,0.38336,0.79014,5.2946,1.4988,1.0044,4.1424,0.56951,1.6861,5.158,1.3757,1.1758,4.5561,0.49247,1.8091,4.3562,0.51438,1.737,5.5962,1.3857,1.079,5.9135,0.31365,0.91821,5.6449,1.2432,0.6228,5.7193,0.6298,6.2292,5.0841,1.3803,1.1693,5.4162,1.0042,0.4063,6.2149,0.25812,0.46885,5.4663,1.3008,1.2143,4.3249,0.39029,1.9334,5.6772,0.36768,0.80477,4.2655,0.96671,2.0585,4.4645,1.1922,2.0353,5.6218,0.45295,0.99262,5.2973,1.4435,1.0301,3.8067,0.4112,1.9949,6.0641,0.91487,6.2398
400.0,1.0,200.0,3.333e-05,2.0,160.0,2.0,4.9558,0.35271,0.74285,5.2917,1.503,1.0406,4.1558,0.56125,1.7157,5.1513,1.3673,1.1913,4.5343,0.49676,1.8125,4.376,0.5232,1.73,5.5974,1.3685,1.0823,5.995,0.29045,0.83088,5.6788,1.2242,0.62939,5.699,0.63205,6.2423,5.0766,1.3768,1.1876,5.4583,0.98198,0.36673,6.2692,0.25703,0.42349,5.4692,1.2902,1.2062,4.3327,0.40535,1.9243,5.6784,0.36816,0.80723,4.2519,0.95344,2.0293,4.4743,1.2071,1.9901,5.6363,0.43764,0.95111,5.2937,1.4402,1.0639,3.7764,0.39343,2.0479,6.0525,0.91506,6.2386
400.0,1.0,200.0,3.333e-05,2.0,160.0,4.0,4.9647,0.34847,0.73462,5.2914,1.5033,1.0452,4.1571,0.55945,1.721,5.1509,1.3667,1.1929,4.5323,0.4969,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0082,0.28675,0.81661,5.6848,1.2206,0.63039,5.6963,0.63246,6.2445,5.0761,1.3766,1.1896,5.4658,0.97856,0.36009,6.2736,0.25685,0.41977,5.4694,1.2897,1.2055,4.3333,0.40616,1.9238,5.68,0.3684,0.80638,4.2491,0.95073,2.0236,4.4755,1.2097,1.9826,5.6388,0.43579,0.94573,5.2934,1.4397,1.068,3.7723,0.39138,2.0544,6.0524,0.91505,6.2383
400.0,1.0,200.0,3.333e-05,2.0,160.0,8.0,4.9648,0.34841,0.7345,5.2914,1.5033,1.0453,4.1571,0.55942,1.7211,5.1509,1.3667,1.1929,4.5323,0.4969,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0084,0.28669,0.81639,5.6849,1.2205,0.63041,5.6963,0.63247,6.2445,5.0761,1.3766,1.1896,5.4659,0.97851,0.35997,6.2736,0.25684,0.41977,5.4694,1.2897,1.2055,4.3333,0.40617,1.9238,5.68,0.3684,0.80637,4.249,0.95067,2.0234,4.4755,1.2097,1.9825,5.6388,0.43577,0.94568,5.2934,1.4397,1.0681,3.7723,0.39136,2.0545,6.0524,0.91505,6.2383
400.0,1.0,200.0,3.333e-05,2.0,160.0,16.0,4.9648,0.34841,0.7345,5.2914,1.5033,1.0453,4.1571,0.55942,1.7211,5.1509,1.3667,1.1929,4.5323,0.4969,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0084,0.28669,0.81639,5.6849,1.2205,0.63041,5.6963,0.63247,6.2445,5.0761,1.3766,1.1896,5.4659,0.97851,0.35997,6.2736,0.25684,0.41977,5.4694,1.2897,1.2055,4.3333,0.40617,1.9238,5.68,0.3684,0.80637,4.249,0.95067,2.0234,4.4755,1.2097,1.9825,5.6388,0.43577,0.94568,5.2934,1.4397,1.0681,3.7723,0.39136,2.0545,6.0524,0.91505,6.2383
400.0,1.0,200.0,3.333e-05,2.0,160.0,32.0,4.9648,0.34841,0.7345,5.2914,1.5033,1.0453,4.1571,0.55942,1.7211,5.1509,1.3667,1.1929,4.5323,0.4969,1.8128,4.3778,0.52388,1.7295,5.5977,1.3669,1.0828,6.0084,0.28669,0.81639,5.6849,1.2205,0.63041,5.6963,0.63247,6.2445,5.0761,1.3766,1.1896,5.4659,0.97851,0.35997,6.2736,0.25684,0.41977,5.4694,1.2897,1.2055,4.3333,0.40617,1.9238,5.68,0.3684,0.80637,4.249,0.95067,2.0234,4.4755,1.2097,1.9825,5.6388,0.43577,0.94568,5.2934,1.4397,1.0681,3.7723,0.39136,2.0545,6.0524,0.91505,6.2383
