tau_sat,b,tau_0,gamma_0,n,g1_phi_1_start,g1_phi_1_end,g1_Phi_start,g1_Phi_end,g1_phi_2_start,g1_phi_2_end,g2_phi_1_start,g2_phi_1_end,g2_Phi_start,g2_Phi_end,g2_phi_2_start,g2_phi_2_end,g3_phi_1_start,g3_phi_1_end,g3_Phi_start,g3_Phi_end,g3_phi_2_start,g3_phi_2_end,g4_phi_1_start,g4_phi_1_end,g4_Phi_start,g4_Phi_end,g4_phi_2_start,g4_phi_2_end,g5_phi_1_start,g5_phi_1_end,g5_Phi_start,g5_Phi_end,g5_phi_2_start,g5_phi_2_end
1600.0,3.2,50.0,3.333e-05,4.0,5.2975,5.2792,1.4932,1.5194,0.97124,1.1147,4.1303,4.2556,0.57236,0.56711,1.6642,1.7615,5.594,5.5999,1.4059,1.3125,1.0769,1.0877,5.8529,0.077184,0.33545,0.25174,0.98262,0.45967,5.6193,5.794,1.2573,1.1805,0.61642,0.65293
1600.0,3.2,100.0,3.333e-05,4.0,5.2975,5.2792,1.4932,1.5194,0.97124,1.1146,4.1303,4.2554,0.57236,0.56688,1.6642,1.7614,5.594,5.6,1.4059,1.3125,1.0769,1.0876,5.8529,0.076677,0.33545,0.2517,0.98262,0.46018,5.6193,5.7939,1.2573,1.1805,0.61642,0.65277
1600.0,3.2,200.0,3.333e-05,4.0,5.2975,5.2793,1.4932,1.5195,0.97124,1.1143,4.1303,4.2551,0.57236,0.56643,1.6642,1.7613,5.594,5.6002,1.4059,1.3126,1.0769,1.0874,5.8529,0.075621,0.33545,0.25163,0.98262,0.46124,5.6193,5.7939,1.2573,1.1806,0.61642,0.65244
1600.0,3.2,400.0,3.333e-05,4.0,5.2975,5.2795,1.4932,1.5196,0.97124,1.1138,4.1303,4.2544,0.57236,0.56557,1.6642,1.7612,5.594,5.6005,1.4059,1.3127,1.0769,1.0871,5.8529,0.073481,0.33545,0.25151,0.98262,0.46339,5.6193,5.7937,1.2573,1.1808,0.61642,0.65176
1600.0,3.2,800.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5198,0.97124,1.1127,4.1303,4.2528,0.57236,0.56399,1.6642,1.7611,5.594,5.6012,1.4059,1.3129,1.0769,1.0865,5.8529,0.06919,0.33545,0.25133,0.98262,0.46771,5.6193,5.7935,1.2573,1.1812,0.61642,0.65039
1600.0,6.4,50.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1147,4.1303,4.2555,0.57236,0.56599,1.6642,1.7609,5.594,5.6001,1.4059,1.3126,1.0769,1.0873,5.8529,0.076984,0.33545,0.25135,0.98262,0.45958,5.6193,5.794,1.2573,1.1803,0.61642,0.65243
1600.0,6.4,100.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1146,4.1303,4.2553,0.57236,0.56577,1.6642,1.7609,5.594,5.6002,1.4059,1.3126,1.0769,1.0872,5.8529,0.076435,0.33545,0.25132,0.98262,0.46013,5.6193,5.7939,1.2573,1.1803,0.61642,0.65225
1600.0,6.4,200.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5197,0.97124,1.1144,4.1303,4.2549,0.57236,0.56535,1.6642,1.7609,5.594,5.6004,1.4059,1.3127,1.0769,1.0871,5.8529,0.075315,0.33545,0.25126,0.98262,0.46125,5.6193,5.7939,1.2573,1.1804,0.61642,0.65189
1600.0,6.4,400.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5198,0.97124,1.1138,4.1303,4.2541,0.57236,0.56454,1.6642,1.7608,5.594,5.6008,1.4059,1.3128,1.0769,1.0868,5.8529,0.073079,0.33545,0.25116,0.98262,0.46351,5.6193,5.7938,1.2573,1.1806,0.61642,0.65116
1600.0,6.4,800.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.52,0.97124,1.1128,4.1303,4.2525,0.57236,0.56306,1.6642,1.7608,5.594,5.6016,1.4059,1.313,1.0769,1.0862,5.8529,0.068679,0.33545,0.25099,0.98262,0.46797,5.6193,5.7935,1.2573,1.181,0.61642,0.64977
1600.0,12.8,50.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5197,0.97124,1.1148,4.1303,4.2554,0.57236,0.56533,1.6642,1.7607,5.594,5.6004,1.4059,1.3127,1.0769,1.087,5.8529,0.076356,0.33545,0.25094,0.98262,0.46013,5.6193,5.794,1.2573,1.1801,0.61642,0.65207
1600.0,12.8,100.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5197,0.97124,1.1147,4.1303,4.2552,0.57236,0.56512,1.6642,1.7607,5.594,5.6005,1.4059,1.3127,1.0769,1.0869,5.8529,0.075777,0.33545,0.25091,0.98262,0.46071,5.6193,5.794,1.2573,1.1802,0.61642,0.65188
1600.0,12.8,200.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5198,0.97124,1.1145,4.1303,4.2548,0.57236,0.56472,1.6642,1.7607,5.594,5.6007,1.4059,1.3128,1.0769,1.0868,5.8529,0.074619,0.33545,0.25085,0.98262,0.46189,5.6193,5.7939,1.2573,1.1803,0.61642,0.65151
1600.0,12.8,400.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.5199,0.97124,1.114,4.1303,4.254,0.57236,0.56395,1.6642,1.7607,5.594,5.6012,1.4059,1.3129,1.0769,1.0865,5.8529,0.072348,0.33545,0.25074,0.98262,0.4642,5.6193,5.7938,1.2573,1.1805,0.61642,0.65078
1600.0,12.8,800.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.5201,0.97124,1.1129,4.1303,4.2523,0.57236,0.56256,1.6642,1.7608,5.594,5.6019,1.4059,1.3131,1.0769,1.086,5.8529,0.067952,0.33545,0.25057,0.98262,0.46869,5.6193,5.7936,1.2573,1.1809,0.61642,0.6494
1600.0,25.6,50.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.5198,0.97124,1.1149,4.1303,4.2553,0.57236,0.56502,1.6642,1.7606,5.594,5.6008,1.4059,1.3127,1.0769,1.0868,5.8529,0.075521,0.33545,0.25049,0.98262,0.46107,5.6193,5.794,1.2573,1.18,0.61642,0.65185
1600.0,25.6,100.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.5198,0.97124,1.1147,4.1303,4.2551,0.57236,0.56483,1.6642,1.7606,5.594,5.6009,1.4059,1.3128,1.0769,1.0867,5.8529,0.07494,0.33545,0.25046,0.98262,0.46166,5.6193,5.794,1.2573,1.1801,0.61642,0.65166
1600.0,25.6,200.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.5199,0.97124,1.1145,4.1303,4.2547,0.57236,0.56444,1.6642,1.7606,5.594,5.6012,1.4059,1.3128,1.0769,1.0865,5.8529,0.073797,0.33545,0.2504,0.98262,0.46283,5.6193,5.7939,1.2573,1.1802,0.61642,0.65129
1600.0,25.6,400.0,3.333e-05,4.0,5.2975,5.2798,1.4932,1.52,0.97124,1.114,4.1303,4.2538,0.57236,0.56372,1.6642,1.7607,5.594,5.6016,1.4059,1.3129,1.0769,1.0863,5.8529,0.071575,0.33545,0.25031,0.98262,0.4651,5.6193,5.7938,1.2573,1.1804,0.61642,0.65057
1600.0,25.6,800.0,3.333e-05,4.0,5.2975,5.2799,1.4932,1.5202,0.97124,1.1129,4.1303,4.2522,0.57236,0.56238,1.6642,1.7608,5.594,5.6023,1.4059,1.3132,1.0769,1.0857,5.8529,0.067291,0.33545,0.25018,0.98262,0.46949,5.6193,5.7936,1.2573,1.1809,0.61642,0.64922
50.0,0.1,50.0,3.333e-05,8.0,5.2975,5.2757,1.4932,1.5401,0.97124,1.111,4.1303,4.3041,0.57236,0.59776,1.6642,1.7648,5.594,5.5869,1.4059,1.2926,1.0769,1.0956,5.8529,0.23568,0.33545,0.27486,0.98262,0.30357,5.6193,5.8378,1.2573,1.1774,0.61642,0.66485
50.0,0.1,100.0,3.333e-05,8.0,5.2975,5.2757,1.4932,1.54,0.97124,1.1109,4.1303,4.3043,0.57236,0.59728,1.6642,1.7645,5.594,5.587,1.4059,1.2924,1.0769,1.0954,5.8529,0.23604,0.33545,0.27477,0.98262,0.30315,5.6193,5.8381,1.2573,1.1774,0.61642,0.66457
50.0,0.1,200.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5396,0.97124,1.1108,4.1303,4.3042,0.57236,0.59607,1.6642,1.7639,5.594,5.5875,1.4059,1.2925,1.0769,1.0952,5.8529,0.2345,0.33545,0.27451,0.98262,0.30455,5.6193,5.8382,1.2573,1.1777,0.61642,0.66367
50.0,0.1,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.539,0.97124,1.1105,4.1303,4.3038,0.57236,0.59374,1.6642,1.763,5.594,5.5884,1.4059,1.2927,1.0769,1.0947,5.8529,0.23124,0.33545,0.27402,0.98262,0.30757,5.6193,5.8386,1.2573,1.1785,0.61642,0.66186
50.0,0.1,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1099,4.1303,4.3028,0.57236,0.58943,1.6642,1.7614,5.594,5.5902,1.4059,1.293,1.0769,1.0939,5.8529,0.22465,0.33545,0.27307,0.98262,0.31379,5.6193,5.8394,1.2573,1.1799,0.61642,0.65836
50.0,0.2,50.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5401,0.97124,1.1111,4.1303,4.304,0.57236,0.59779,1.6642,1.7651,5.594,5.5869,1.4059,1.2925,1.0769,1.0957,5.8529,0.23533,0.33545,0.27499,0.98262,0.30394,5.6193,5.838,1.2573,1.1776,0.61642,0.66472
50.0,0.2,100.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.54,0.97124,1.111,4.1303,4.3043,0.57236,0.59729,1.6642,1.7647,5.594,5.5871,1.4059,1.2924,1.0769,1.0955,5.8529,0.23582,0.33545,0.27484,0.98262,0.30339,5.6193,5.8382,1.2573,1.1775,0.61642,0.66449
50.0,0.2,200.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5396,0.97124,1.1108,4.1303,4.3041,0.57236,0.59606,1.6642,1.764,5.594,5.5875,1.4059,1.2925,1.0769,1.0952,5.8529,0.23435,0.33545,0.27454,0.98262,0.30471,5.6193,5.8383,1.2573,1.1778,0.61642,0.66362
50.0,0.2,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.539,0.97124,1.1105,4.1303,4.3038,0.57236,0.59373,1.6642,1.763,5.594,5.5884,1.4059,1.2927,1.0769,1.0948,5.8529,0.23113,0.33545,0.27403,0.98262,0.30769,5.6193,5.8386,1.2573,1.1785,0.61642,0.66183
50.0,0.2,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1099,4.1303,4.3028,0.57236,0.58941,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22456,0.33545,0.27307,0.98262,0.31388,5.6193,5.8394,1.2573,1.1799,0.61642,0.65833
50.0,0.4,50.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.54,0.97124,1.1112,4.1303,4.3039,0.57236,0.59781,1.6642,1.7654,5.594,5.587,1.4059,1.2925,1.0769,1.0959,5.8529,0.23492,0.33545,0.27516,0.98262,0.30436,5.6193,5.8381,1.2573,1.1777,0.61642,0.66456
50.0,0.4,100.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5399,0.97124,1.1111,4.1303,4.3042,0.57236,0.59728,1.6642,1.7648,5.594,5.5871,1.4059,1.2924,1.0769,1.0956,5.8529,0.23552,0.33545,0.27495,0.98262,0.30371,5.6193,5.8383,1.2573,1.1776,0.61642,0.66438
50.0,0.4,200.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5396,0.97124,1.1108,4.1303,4.3041,0.57236,0.59604,1.6642,1.7641,5.594,5.5875,1.4059,1.2925,1.0769,1.0952,5.8529,0.23414,0.33545,0.2746,0.98262,0.30493,5.6193,5.8384,1.2573,1.1779,0.61642,0.66355
50.0,0.4,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5389,0.97124,1.1105,4.1303,4.3037,0.57236,0.5937,1.6642,1.763,5.594,5.5884,1.4059,1.2927,1.0769,1.0948,5.8529,0.23096,0.33545,0.27406,0.98262,0.30786,5.6193,5.8387,1.2573,1.1785,0.61642,0.66177
50.0,0.4,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1098,4.1303,4.3028,0.57236,0.58938,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22442,0.33545,0.27308,0.98262,0.31403,5.6193,5.8394,1.2573,1.18,0.61642,0.65829
50.0,0.8,50.0,3.333e-05,8.0,5.2975,5.2752,1.4932,1.54,0.97124,1.1112,4.1303,4.3037,0.57236,0.59779,1.6642,1.7655,5.594,5.587,1.4059,1.2925,1.0769,1.0959,5.8529,0.23465,0.33545,0.27531,0.98262,0.30461,5.6193,5.8383,1.2573,1.1779,0.61642,0.66442
50.0,0.8,100.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5399,0.97124,1.1111,4.1303,4.3041,0.57236,0.59725,1.6642,1.7649,5.594,5.5871,1.4059,1.2924,1.0769,1.0956,5.8529,0.23526,0.33545,0.27505,0.98262,0.30395,5.6193,5.8384,1.2573,1.1777,0.61642,0.66426
50.0,0.8,200.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5395,0.97124,1.1108,4.1303,4.3041,0.57236,0.59599,1.6642,1.7641,5.594,5.5875,1.4059,1.2925,1.0769,1.0953,5.8529,0.23392,0.33545,0.27466,0.98262,0.30515,5.6193,5.8384,1.2573,1.178,0.61642,0.66345
50.0,0.8,400.0,3.333e-05,8.0,5.2975,5.2753,1.4932,1.5389,0.97124,1.1105,4.1303,4.3037,0.57236,0.59365,1.6642,1.763,5.594,5.5885,1.4059,1.2927,1.0769,1.0948,5.8529,0.23077,0.33545,0.27409,0.98262,0.30805,5.6193,5.8387,1.2573,1.1786,0.61642,0.6617
50.0,0.8,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1098,4.1303,4.3027,0.57236,0.58933,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22425,0.33545,0.27309,0.98262,0.3142,5.6193,5.8394,1.2573,1.18,0.61642,0.65823
50.0,1.6,50.0,3.333e-05,8.0,5.2975,5.2753,1.4932,1.5399,0.97124,1.1111,4.1303,4.3037,0.57236,0.59768,1.6642,1.7654,5.594,5.5869,1.4059,1.2926,1.0769,1.0958,5.8529,0.23474,0.33545,0.27534,0.98262,0.30443,5.6193,5.8382,1.2573,1.1778,0.61642,0.66437
50.0,1.6,100.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5398,0.97124,1.111,4.1303,4.3041,0.57236,0.59715,1.6642,1.7648,5.594,5.5871,1.4059,1.2924,1.0769,1.0956,5.8529,0.23524,0.33545,0.27508,0.98262,0.30392,5.6193,5.8383,1.2573,1.1778,0.61642,0.66419
50.0,1.6,200.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5395,0.97124,1.1108,4.1303,4.304,0.57236,0.5959,1.6642,1.7641,5.594,5.5875,1.4059,1.2925,1.0769,1.0952,5.8529,0.23384,0.33545,0.27468,0.98262,0.3052,5.6193,5.8384,1.2573,1.178,0.61642,0.66338
50.0,1.6,400.0,3.333e-05,8.0,5.2975,5.2753,1.4932,1.5389,0.97124,1.1105,4.1303,4.3037,0.57236,0.59356,1.6642,1.763,5.594,5.5885,1.4059,1.2927,1.0769,1.0948,5.8529,0.23066,0.33545,0.2741,0.98262,0.30814,5.6193,5.8387,1.2573,1.1787,0.61642,0.66163
50.0,1.6,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.5379,0.97124,1.1098,4.1303,4.3027,0.57236,0.58924,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22411,0.33545,0.2731,0.98262,0.31432,5.6193,5.8394,1.2573,1.1801,0.61642,0.65816
50.0,3.2,50.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5398,0.97124,1.1109,4.1303,4.3037,0.57236,0.59749,1.6642,1.7649,5.594,5.5869,1.4059,1.2926,1.0769,1.0956,5.8529,0.23513,0.33545,0.27517,0.98262,0.30395,5.6193,5.838,1.2573,1.1777,0.61642,0.66444
50.0,3.2,100.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5398,0.97124,1.1109,4.1303,4.3041,0.57236,0.597,1.6642,1.7646,5.594,5.5871,1.4059,1.2925,1.0769,1.0954,5.8529,0.23546,0.33545,0.27499,0.98262,0.30363,5.6193,5.8382,1.2573,1.1777,0.61642,0.6642
50.0,3.2,200.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5395,0.97124,1.1107,4.1303,4.304,0.57236,0.59577,1.6642,1.7639,5.594,5.5875,1.4059,1.2926,1.0769,1.0952,5.8529,0.23392,0.33545,0.27463,0.98262,0.30506,5.6193,5.8384,1.2573,1.178,0.61642,0.66335
50.0,3.2,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5388,0.97124,1.1104,4.1303,4.3037,0.57236,0.59344,1.6642,1.7629,5.594,5.5885,1.4059,1.2927,1.0769,1.0947,5.8529,0.23066,0.33545,0.27408,0.98262,0.3081,5.6193,5.8387,1.2573,1.1786,0.61642,0.66157
50.0,3.2,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.5379,0.97124,1.1098,4.1303,4.3027,0.57236,0.58913,1.6642,1.7613,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22407,0.33545,0.27308,0.98262,0.31434,5.6193,5.8394,1.2573,1.1801,0.61642,0.65809
50.0,6.4,50.0,3.333e-05,8.0,5.2975,5.2757,1.4932,1.5398,0.97124,1.1108,4.1303,4.3039,0.57236,0.59731,1.6642,1.7646,5.594,5.5869,1.4059,1.2927,1.0769,1.0955,5.8529,0.23539,0.33545,0.27495,0.98262,0.30366,5.6193,5.8379,1.2573,1.1775,0.61642,0.66453
50.0,6.4,100.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5398,0.97124,1.1108,4.1303,4.3042,0.57236,0.59685,1.6642,1.7643,5.594,5.5871,1.4059,1.2925,1.0769,1.0953,5.8529,0.23561,0.33545,0.27485,0.98262,0.30345,5.6193,5.8382,1.2573,1.1776,0.61642,0.66423
50.0,6.4,200.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5394,0.97124,1.1107,4.1303,4.3041,0.57236,0.59564,1.6642,1.7637,5.594,5.5875,1.4059,1.2926,1.0769,1.0951,5.8529,0.23399,0.33545,0.27455,0.98262,0.30496,5.6193,5.8383,1.2573,1.1779,0.61642,0.66333
50.0,6.4,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5388,0.97124,1.1104,4.1303,4.3037,0.57236,0.59333,1.6642,1.7628,5.594,5.5885,1.4059,1.2927,1.0769,1.0947,5.8529,0.23067,0.33545,0.27403,0.98262,0.30806,5.6193,5.8387,1.2573,1.1786,0.61642,0.66153
50.0,6.4,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.5379,0.97124,1.1098,4.1303,4.3027,0.57236,0.58903,1.6642,1.7613,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22403,0.33545,0.27304,0.98262,0.31435,5.6193,5.8394,1.2573,1.1801,0.61642,0.65804
50.0,12.8,50.0,3.333e-05,8.0,5.2975,5.2758,1.4932,1.5398,0.97124,1.1107,4.1303,4.304,0.57236,0.5972,1.6642,1.7644,5.594,5.5869,1.4059,1.2927,1.0769,1.0954,5.8529,0.23546,0.33545,0.2748,0.98262,0.30362,5.6193,5.8378,1.2573,1.1774,0.61642,0.66456
50.0,12.8,100.0,3.333e-05,8.0,5.2975,5.2757,1.4932,1.5397,0.97124,1.1108,4.1303,4.3042,0.57236,0.59675,1.6642,1.7642,5.594,5.5871,1.4059,1.2925,1.0769,1.0953,5.8529,0.23564,0.33545,0.27475,0.98262,0.30343,5.6193,5.8381,1.2573,1.1775,0.61642,0.66423
50.0,12.8,200.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5394,0.97124,1.1107,4.1303,4.3041,0.57236,0.59556,1.6642,1.7636,5.594,5.5876,1.4059,1.2926,1.0769,1.0951,5.8529,0.23398,0.33545,0.27449,0.98262,0.30497,5.6193,5.8383,1.2573,1.1779,0.61642,0.66332
50.0,12.8,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5388,0.97124,1.1104,4.1303,4.3037,0.57236,0.59325,1.6642,1.7627,5.594,5.5885,1.4059,1.2927,1.0769,1.0947,5.8529,0.23064,0.33545,0.27398,0.98262,0.30809,5.6193,5.8387,1.2573,1.1786,0.61642,0.6615
50.0,12.8,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.5379,0.97124,1.1098,4.1303,4.3027,0.57236,0.58897,1.6642,1.7612,5.594,5.5904,1.4059,1.293,1.0769,1.0938,5.8529,0.22399,0.33545,0.27301,0.98262,0.31439,5.6193,5.8394,1.2573,1.1801,0.61642,0.658
50.0,25.6,50.0,3.333e-05,8.0,5.2975,5.2758,1.4932,1.5398,0.97124,1.1107,4.1303,4.3041,0.57236,0.59715,1.6642,1.7643,5.594,5.5869,1.4059,1.2927,1.0769,1.0954,5.8529,0.23547,0.33545,0.27472,0.98262,0.30363,5.6193,5.8378,1.2573,1.1774,0.61642,0.66457
50.0,25.6,100.0,3.333e-05,8.0,5.2975,5.2757,1.4932,1.5398,0.97124,1.1108,4.1303,4.3043,0.57236,0.5967,1.6642,1.7641,5.594,5.5871,1.4059,1.2925,1.0769,1.0953,5.8529,0.23563,0.33545,0.2747,0.98262,0.30345,5.6193,5.8381,1.2573,1.1775,0.61642,0.66423
50.0,25.6,200.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5394,0.97124,1.1107,4.1303,4.3041,0.57236,0.59551,1.6642,1.7636,5.594,5.5876,1.4059,1.2926,1.0769,1.0951,5.8529,0.23395,0.33545,0.27444,0.98262,0.305,5.6193,5.8383,1.2573,1.1779,0.61642,0.6633
50.0,25.6,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5388,0.97124,1.1104,4.1303,4.3037,0.57236,0.59321,1.6642,1.7627,5.594,5.5885,1.4059,1.2927,1.0769,1.0947,5.8529,0.23059,0.33545,0.27395,0.98262,0.30814,5.6193,5.8387,1.2573,1.1786,0.61642,0.66148
50.0,25.6,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.5379,0.97124,1.1098,4.1303,4.3027,0.57236,0.58894,1.6642,1.7612,5.594,5.5904,1.4059,1.293,1.0769,1.0938,5.8529,0.22394,0.33545,0.27298,0.98262,0.31444,5.6193,5.8394,1.2573,1.1801,0.61642,0.65798
100.0,0.1,50.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5401,0.97124,1.1111,4.1303,4.304,0.57236,0.5978,1.6642,1.7652,5.594,5.587,1.4059,1.2925,1.0769,1.0958,5.8529,0.23525,0.33545,0.27501,0.98262,0.30403,5.6193,5.838,1.2573,1.1776,0.61642,0.6647
100.0,0.1,100.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.54,0.97124,1.111,4.1303,4.3043,0.57236,0.59729,1.6642,1.7647,5.594,5.5871,1.4059,1.2924,1.0769,1.0955,5.8529,0.23577,0.33545,0.27485,0.98262,0.30345,5.6193,5.8382,1.2573,1.1775,0.61642,0.66448
100.0,0.1,200.0,3.333e-05,8.0,5.2975,5.2756,1.4932,1.5396,0.97124,1.1108,4.1303,4.3041,0.57236,0.59606,1.6642,1.764,5.594,5.5875,1.4059,1.2925,1.0769,1.0952,5.8529,0.23432,0.33545,0.27455,0.98262,0.30475,5.6193,5.8383,1.2573,1.1778,0.61642,0.66361
100.0,0.1,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.539,0.97124,1.1105,4.1303,4.3038,0.57236,0.59373,1.6642,1.763,5.594,5.5884,1.4059,1.2927,1.0769,1.0948,5.8529,0.2311,0.33545,0.27404,0.98262,0.30771,5.6193,5.8387,1.2573,1.1785,0.61642,0.66182
100.0,0.1,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1099,4.1303,4.3028,0.57236,0.58941,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22455,0.33545,0.27307,0.98262,0.3139,5.6193,5.8394,1.2573,1.18,0.61642,0.65833
100.0,0.2,50.0,3.333e-05,8.0,5.2975,5.2753,1.4932,1.54,0.97124,1.1113,4.1303,4.3038,0.57236,0.59783,1.6642,1.7655,5.594,5.587,1.4059,1.2925,1.0769,1.0959,5.8529,0.23469,0.33545,0.27522,0.98262,0.30463,5.6193,5.8382,1.2573,1.1778,0.61642,0.6645
100.0,0.2,100.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5399,0.97124,1.1111,4.1303,4.3042,0.57236,0.59729,1.6642,1.7649,5.594,5.5871,1.4059,1.2924,1.0769,1.0956,5.8529,0.23536,0.33545,0.27498,0.98262,0.30389,5.6193,5.8383,1.2573,1.1777,0.61642,0.66433
100.0,0.2,200.0,3.333e-05,8.0,5.2975,5.2755,1.4932,1.5396,0.97124,1.1109,4.1303,4.3041,0.57236,0.59604,1.6642,1.7641,5.594,5.5875,1.4059,1.2925,1.0769,1.0953,5.8529,0.23403,0.33545,0.27462,0.98262,0.30505,5.6193,5.8384,1.2573,1.1779,0.61642,0.66352
100.0,0.2,400.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5389,0.97124,1.1105,4.1303,4.3037,0.57236,0.5937,1.6642,1.763,5.594,5.5884,1.4059,1.2927,1.0769,1.0948,5.8529,0.23089,0.33545,0.27407,0.98262,0.30794,5.6193,5.8387,1.2573,1.1786,0.61642,0.66176
100.0,0.2,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1098,4.1303,4.3028,0.57236,0.58938,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22437,0.33545,0.27309,0.98262,0.31408,5.6193,5.8394,1.2573,1.18,0.61642,0.65828
100.0,0.4,50.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.54,0.97124,1.1114,4.1303,4.3037,0.57236,0.59784,1.6642,1.7659,5.594,5.5871,1.4059,1.2924,1.0769,1.0961,5.8529,0.23409,0.33545,0.27547,0.98262,0.30523,5.6193,5.8385,1.2573,1.1781,0.61642,0.66425
100.0,0.4,100.0,3.333e-05,8.0,5.2975,5.2752,1.4932,1.5399,0.97124,1.1112,4.1303,4.3041,0.57236,0.59727,1.6642,1.7652,5.594,5.5872,1.4059,1.2923,1.0769,1.0957,5.8529,0.23485,0.33545,0.27515,0.98262,0.30441,5.6193,5.8385,1.2573,1.1779,0.61642,0.66414
100.0,0.4,200.0,3.333e-05,8.0,5.2975,5.2754,1.4932,1.5395,0.97124,1.1109,4.1303,4.304,0.57236,0.596,1.6642,1.7643,5.594,5.5876,1.4059,1.2925,1.0769,1.0953,5.8529,0.23362,0.33545,0.27471,0.98262,0.30547,5.6193,5.8385,1.2573,1.1781,0.61642,0.66338
100.0,0.4,400.0,3.333e-05,8.0,5.2975,5.2753,1.4932,1.5389,0.97124,1.1105,4.1303,4.3037,0.57236,0.59364,1.6642,1.7631,5.594,5.5885,1.4059,1.2927,1.0769,1.0948,5.8529,0.23056,0.33545,0.27412,0.98262,0.30828,5.6193,5.8388,1.2573,1.1787,0.61642,0.66165
100.0,0.4,800.0,3.333e-05,8.0,5.2975,5.275,1.4932,1.538,0.97124,1.1098,4.1303,4.3027,0.57236,0.58931,1.6642,1.7614,5.594,5.5903,1.4059,1.293,1.0769,1.0939,5.8529,0.22409,0.33545,0.27311,0.98262,0.31437,5.6193,5.8394,1.2573,1.1801,0.61642,0.6582
