tau_sat,b,tau_0,gamma_0,n,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2
50.0,6.4,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,6.4,400.0,3.333e-05,2.0,5.2873,1.5074,1.0855,4.1827,0.55665,1.746,5.6006,1.3442,1.0824,6.1217,0.2644,0.70211,5.721,1.2024,0.64164,5.675,0.63377,6.2539,0.064533,0.25542,0.35941,4.3402,0.42985,1.9105,5.6801,0.36691,0.80606,5.6544,0.41915,0.89869,3.723,0.37369,2.1269,5.4347,1.2563,1.1795,5.354,1.2009,1.0814,4.637,1.0755,0.50403,4.662,1.2955,1.8402,5.1874,1.4362,1.1912,4.492,0.31267,1.999,5.5779,1.3813,0.10077,5.6277,1.3296,1.0564,5.5523,0.78529,0.99196,4.6061,1.2181,0.67056,4.4635,1.2737,0.69366
50.0,6.4,400.0,3.333e-05,4.0,5.2797,1.5196,1.1176,4.2593,0.57022,1.7613,5.5995,1.3121,1.0879,0.086888,0.24977,0.45029,5.794,1.1783,0.65657,5.6618,0.63389,6.254,0.17123,0.26193,0.26777,4.3418,0.46575,1.8965,5.6356,0.36613,0.84519,5.612,0.40843,0.90621,3.6272,0.36158,2.2412,5.4355,1.2354,1.1742,5.3475,1.1651,1.1176,4.5472,1.0777,0.51722,4.6711,1.3294,1.8076,5.1751,1.4197,1.196,4.4854,0.30672,2.003,5.587,1.3574,0.033379,5.6293,1.2991,1.0622,5.5041,0.80675,0.97514,4.534,1.2591,0.66914,4.4477,1.2889,0.69538
50.0,6.4,400.0,3.333e-05,8.0,5.2754,1.5388,1.1104,4.3037,0.59333,1.7628,5.5885,1.2927,1.0947,0.23067,0.27403,0.30806,5.8387,1.1786,0.66153,5.6658,0.6379,6.2416,0.22355,0.28323,0.22417,4.3254,0.48481,1.9117,5.5719,0.37001,0.90036,5.5511,0.41378,0.9562,3.6063,0.36125,2.2691,5.4262,1.2237,1.175,5.3234,1.1426,1.1395,4.4997,1.0713,0.54384,4.6648,1.3373,1.8165,5.1745,1.4257,1.1883,4.4816,0.31483,1.9976,5.5856,1.3322,0.0061191,5.6216,1.2801,1.0691,5.4674,0.80797,0.98818,4.5085,1.2766,0.67558,4.4521,1.2971,0.69623
50.0,6.4,400.0,3.333e-05,16.0,5.2658,1.5502,1.1028,4.3173,0.61488,1.7735,5.5731,1.278,1.1008,0.30564,0.3111,0.23681,5.8662,1.1898,0.66035,5.6718,0.64528,6.2288,0.25474,0.3162,0.20016,4.2871,0.5023,1.9528,5.5326,0.36836,0.93897,5.5125,0.41437,0.99184,3.5969,0.36292,2.2861,5.4107,1.2158,1.1772,5.2901,1.1263,1.1555,4.4714,1.0677,0.56257,4.6618,1.3486,1.8252,5.1696,1.4356,1.1791,4.4898,0.32281,1.9829,5.5826,1.3015,6.2807,5.6107,1.2662,1.0748,5.4332,0.79887,1.0114,4.5096,1.2924,0.67879,4.4668,1.3111,0.69373
50.0,6.4,400.0,3.333e-05,32.0,5.2541,1.5542,1.0966,4.3044,0.63074,1.7963,5.5617,1.2686,1.1052,0.34265,0.3412,0.20249,5.8862,1.2053,0.6545,5.6762,0.65106,6.2193,0.27478,0.34844,0.18514,4.2366,0.52028,2.0064,5.5118,0.36182,0.96391,5.4877,0.41096,1.017,3.5855,0.36339,2.3025,5.3963,1.2115,1.1794,5.261,1.1171,1.1654,4.4595,1.0731,0.56937,4.6628,1.3614,1.8313,5.1598,1.4416,1.1712,4.4992,0.32707,1.9727,5.5807,1.269,6.2777,5.6046,1.2584,1.0785,5.404,0.78835,1.0324,4.5223,1.3131,0.67718,4.486,1.3314,0.68889
50.0,12.8,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,4.1242,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,5.09,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,12.8,400.0,3.333e-05,2.0,5.2874,1.5074,1.0855,4.1827,0.55665,1.746,5.6006,1.3442,1.0824,6.1217,0.2644,0.70211,5.721,1.2023,0.64164,5.675,0.63377,6.2539,0.064539,0.25542,0.3594,4.3402,0.42984,1.9105,5.6802,0.36691,0.80599,5.6544,0.41915,0.89866,3.723,0.37369,2.1269,5.4347,1.2563,1.1795,5.354,1.2009,1.0814,4.637,1.0755,0.50402,4.662,1.2955,1.8402,5.1874,1.4362,1.1912,4.492,0.31266,1.999,5.5779,1.3813,0.10076,5.6277,1.3296,1.0564,5.5523,0.78529,0.99195,4.6061,1.2181,0.67055,4.4635,1.2737,0.69366
50.0,12.8,400.0,3.333e-05,4.0,5.2797,1.5196,1.1176,4.2593,0.57019,1.7612,5.5995,1.3121,1.0879,0.086881,0.24975,0.45029,5.794,1.1783,0.65657,5.6618,0.63388,6.254,0.17127,0.26191,0.26774,4.3418,0.46575,1.8965,5.6357,0.36613,0.84511,5.6121,0.40843,0.90613,3.6273,0.36158,2.2411,5.4355,1.2354,1.1742,5.3475,1.1651,1.1176,4.5472,1.0777,0.51719,4.6711,1.3295,1.8076,5.1751,1.4197,1.196,4.4854,0.30669,2.0031,5.587,1.3574,0.033368,5.6293,1.2991,1.0622,5.5041,0.80677,0.97512,4.534,1.2591,0.66912,4.4477,1.2889,0.69538
50.0,12.8,400.0,3.333e-05,8.0,5.2754,1.5388,1.1104,4.3037,0.59325,1.7627,5.5885,1.2927,1.0947,0.23064,0.27398,0.30809,5.8387,1.1786,0.6615,5.6658,0.63788,6.2416,0.22361,0.28319,0.22412,4.3254,0.48482,1.9117,5.572,0.37,0.90025,5.5513,0.41376,0.95609,3.6065,0.36124,2.269,5.4262,1.2236,1.1749,5.3235,1.1426,1.1395,4.4998,1.0713,0.54377,4.6648,1.3373,1.8165,5.1745,1.4257,1.1884,4.4816,0.3148,1.9976,5.5857,1.3322,0.0061113,5.6216,1.2801,1.0691,5.4674,0.80798,0.98814,4.5085,1.2766,0.67555,4.4521,1.2971,0.69624
50.0,12.8,400.0,3.333e-05,16.0,5.2659,1.5501,1.1028,4.3173,0.61477,1.7735,5.5732,1.2781,1.1008,0.30555,0.31102,0.23688,5.8662,1.1898,0.66031,5.6718,0.64525,6.2288,0.25481,0.31611,0.20011,4.2871,0.50231,1.9527,5.5328,0.36835,0.93882,5.5126,0.41435,0.99169,3.597,0.3629,2.286,5.4108,1.2158,1.1772,5.2902,1.1263,1.1555,4.4715,1.0677,0.56246,4.6618,1.3486,1.8252,5.1696,1.4356,1.1791,4.4898,0.32277,1.983,5.5827,1.3015,6.2807,5.6107,1.2662,1.0748,5.4333,0.79888,1.0113,4.5096,1.2923,0.67874,4.4667,1.3111,0.69373
50.0,12.8,400.0,3.333e-05,32.0,5.2542,1.5541,1.0966,4.3044,0.63061,1.7962,5.5617,1.2687,1.1051,0.34254,0.3411,0.20257,5.8862,1.2053,0.65445,5.6762,0.65102,6.2193,0.27482,0.34831,0.1851,4.2367,0.52029,2.0063,5.5119,0.36182,0.96373,5.4879,0.41094,1.0168,3.5855,0.36337,2.3024,5.3964,1.2115,1.1794,5.2611,1.1171,1.1653,4.4596,1.073,0.56925,4.6628,1.3614,1.8313,5.1598,1.4416,1.1712,4.4992,0.32703,1.9727,5.5807,1.2691,6.2777,5.6047,1.2585,1.0785,5.404,0.78836,1.0323,4.5223,1.313,0.67713,4.486,1.3313,0.68891
50.0,25.6,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,25.6,400.0,3.333e-05,2.0,5.2874,1.5074,1.0855,4.1827,0.55664,1.746,5.6006,1.3442,1.0824,6.1217,0.2644,0.70212,5.721,1.2023,0.64165,5.675,0.63377,6.2539,0.064534,0.25541,0.3594,4.3402,0.42984,1.9105,5.6802,0.36691,0.80596,5.6544,0.41915,0.89866,3.7231,0.37369,2.1269,5.4347,1.2563,1.1795,5.354,1.2009,1.0814,4.637,1.0755,0.50402,4.662,1.2955,1.8402,5.1874,1.4362,1.1912,4.492,0.31266,1.999,5.5779,1.3813,0.10076,5.6277,1.3296,1.0564,5.5523,0.78529,0.99195,4.6061,1.2181,0.67055,4.4635,1.2737,0.69366
50.0,25.6,400.0,3.333e-05,4.0,5.2797,1.5196,1.1176,4.2593,0.57018,1.7612,5.5995,1.3121,1.0879,0.086863,0.24973,0.45032,5.794,1.1783,0.65657,5.6618,0.63388,6.254,0.17128,0.26189,0.26774,4.3418,0.46574,1.8965,5.6357,0.36613,0.84507,5.6121,0.40843,0.9061,3.6274,0.36158,2.2411,5.4355,1.2353,1.1742,5.3475,1.1651,1.1176,4.5472,1.0777,0.51718,4.6711,1.3295,1.8076,5.1751,1.4197,1.196,4.4854,0.30668,2.0031,5.587,1.3574,0.033364,5.6293,1.2991,1.0622,5.5041,0.80677,0.97511,4.534,1.2591,0.66911,4.4477,1.2889,0.69538
50.0,25.6,400.0,3.333e-05,8.0,5.2754,1.5388,1.1104,4.3037,0.59321,1.7627,5.5885,1.2927,1.0947,0.23059,0.27395,0.30814,5.8387,1.1786,0.66148,5.6658,0.63786,6.2416,0.22365,0.28314,0.2241,4.3254,0.48483,1.9116,5.572,0.36999,0.90021,5.5513,0.41376,0.95605,3.6065,0.36123,2.2689,5.4263,1.2236,1.1749,5.3235,1.1426,1.1395,4.4998,1.0713,0.54374,4.6648,1.3373,1.8165,5.1745,1.4257,1.1884,4.4815,0.31479,1.9977,5.5857,1.3322,0.0061111,5.6216,1.2801,1.0691,5.4675,0.80799,0.98812,4.5086,1.2766,0.67554,4.452,1.2971,0.69624
50.0,25.6,400.0,3.333e-05,16.0,5.2659,1.5501,1.1028,4.3173,0.61472,1.7734,5.5732,1.2781,1.1008,0.30546,0.31096,0.23695,5.8662,1.1897,0.66027,5.6718,0.64522,6.2288,0.25485,0.31603,0.20009,4.2872,0.50232,1.9526,5.5328,0.36834,0.93877,5.5127,0.41434,0.99165,3.597,0.36289,2.286,5.4108,1.2158,1.1772,5.2903,1.1263,1.1555,4.4716,1.0677,0.56241,4.6618,1.3486,1.8252,5.1696,1.4356,1.1791,4.4897,0.32276,1.9831,5.5827,1.3015,6.2807,5.6107,1.2663,1.0748,5.4333,0.79889,1.0113,4.5096,1.2923,0.67872,4.4667,1.3111,0.69374
50.0,25.6,400.0,3.333e-05,32.0,5.2542,1.5541,1.0966,4.3045,0.63056,1.7962,5.5619,1.2687,1.1051,0.34245,0.34104,0.20264,5.8861,1.2052,0.65441,5.6762,0.65098,6.2193,0.27484,0.34818,0.1851,4.2367,0.5203,2.0062,5.512,0.3618,0.96367,5.488,0.41093,1.0168,3.5856,0.36335,2.3024,5.3965,1.2115,1.1794,5.2612,1.1172,1.1653,4.4596,1.073,0.56919,4.6628,1.3613,1.8313,5.1598,1.4416,1.1712,4.4991,0.32702,1.9728,5.5807,1.2691,6.2777,5.6047,1.2585,1.0785,5.4041,0.78837,1.0323,4.5223,1.313,0.6771,4.486,1.3313,0.68892
100.0,0.1,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.1,400.0,3.333e-05,2.0,5.2873,1.5074,1.0856,4.1827,0.55667,1.746,5.6006,1.3442,1.0824,6.1218,0.26438,0.702,5.721,1.2023,0.64166,5.675,0.63377,6.2539,0.064604,0.25542,0.35933,4.3402,0.42987,1.9106,5.6801,0.36689,0.80603,5.6544,0.41911,0.89862,3.7229,0.37365,2.1272,5.4347,1.2563,1.1795,5.354,1.2008,1.0814,4.6369,1.0755,0.50404,4.662,1.2956,1.8401,5.1873,1.4362,1.1912,4.4921,0.31261,1.9988,5.5779,1.3813,0.10074,5.6278,1.3296,1.0564,5.5522,0.78531,0.99195,4.6061,1.2181,0.67058,4.4635,1.2737,0.69365
100.0,0.1,400.0,3.333e-05,4.0,5.2797,1.5196,1.1177,4.2594,0.5704,1.7613,5.5994,1.3121,1.0879,0.087131,0.24974,0.4501,5.794,1.1783,0.65672,5.6618,0.6339,6.254,0.17131,0.26195,0.26767,4.3417,0.46573,1.8966,5.6355,0.3661,0.84528,5.6117,0.40839,0.90634,3.6267,0.3616,2.2418,5.4355,1.2354,1.1742,5.3475,1.1651,1.1177,4.547,1.0778,0.51739,4.671,1.3296,1.8076,5.1749,1.4195,1.1962,4.4857,0.30656,2.0027,5.587,1.3574,0.033332,5.6293,1.2991,1.0623,5.5041,0.80681,0.97513,4.534,1.2592,0.6692,4.4477,1.2889,0.69537
100.0,0.1,400.0,3.333e-05,8.0,5.2754,1.539,1.1105,4.3038,0.59373,1.763,5.5884,1.2927,1.0948,0.2311,0.27404,0.30771,5.8387,1.1785,0.66182,5.6659,0.63794,6.2416,0.22356,0.28333,0.22412,4.3252,0.48477,1.9119,5.5713,0.36995,0.90082,5.5503,0.41375,0.95681,3.6054,0.36131,2.2701,5.4261,1.2237,1.175,5.3234,1.1425,1.1396,4.4993,1.0715,0.54414,4.6646,1.3376,1.8166,5.1743,1.4255,1.1885,4.482,0.31468,1.9972,5.5856,1.3322,0.006055,5.6215,1.28,1.0692,5.4674,0.80805,0.98817,4.5086,1.2768,0.67567,4.4521,1.2971,0.6962
100.0,0.1,400.0,3.333e-05,16.0,5.2658,1.5504,1.1029,4.3172,0.61549,1.7739,5.573,1.278,1.1009,0.30626,0.31121,0.23631,5.8662,1.1897,0.6607,5.6719,0.64533,6.2287,0.25472,0.31637,0.20016,4.2869,0.50227,1.9531,5.5317,0.36824,0.93978,5.5111,0.41435,0.99287,3.5959,0.36298,2.2872,5.4106,1.2158,1.1773,5.2901,1.1262,1.1556,4.4708,1.068,0.563,4.6615,1.3492,1.8255,5.1693,1.4355,1.1792,4.4902,0.32271,1.9826,5.5826,1.3015,6.2806,5.6106,1.2662,1.0749,5.4333,0.79898,1.0113,4.5096,1.2927,0.67889,4.4669,1.3112,0.69368
100.0,0.1,400.0,3.333e-05,32.0,5.254,1.5544,1.0966,4.304,0.63151,1.797,5.5617,1.2686,1.1053,0.34349,0.34143,0.2018,5.8863,1.2053,0.65484,5.6763,0.65108,6.2192,0.27479,0.34864,0.18511,4.2363,0.52027,2.0068,5.5106,0.36162,0.96501,5.486,0.41092,1.0184,3.5845,0.36344,2.3036,5.3963,1.2115,1.1795,5.261,1.117,1.1655,4.4588,1.0735,0.56984,4.6625,1.3621,1.8318,5.1595,1.4416,1.1712,4.4994,0.32702,1.9724,5.5806,1.269,6.2777,5.6047,1.2584,1.0786,5.4042,0.78851,1.0322,4.5224,1.3136,0.6773,4.4863,1.3316,0.68881
100.0,0.2,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.2,400.0,3.333e-05,2.0,5.2873,1.5074,1.0856,4.1827,0.55667,1.746,5.6006,1.3442,1.0824,6.1218,0.2644,0.70206,5.721,1.2024,0.64163,5.675,0.63378,6.2539,0.064514,0.25543,0.35944,4.3403,0.42987,1.9106,5.68,0.3669,0.80623,5.6543,0.41912,0.89876,3.7228,0.37365,2.1271,5.4347,1.2563,1.1795,5.354,1.2009,1.0814,4.6369,1.0755,0.50406,4.662,1.2955,1.8401,5.1873,1.4362,1.1912,4.4921,0.31268,1.9989,5.5779,1.3813,0.10078,5.6278,1.3296,1.0564,5.5522,0.78529,0.99199,4.6061,1.2181,0.67059,4.4635,1.2737,0.69367
100.0,0.2,400.0,3.333e-05,4.0,5.2796,1.5196,1.1177,4.2594,0.57038,1.7614,5.5995,1.3121,1.0879,0.086974,0.24978,0.45026,5.794,1.1783,0.65667,5.6618,0.6339,6.2541,0.17116,0.26197,0.26786,4.3418,0.46575,1.8966,5.6353,0.36612,0.84549,5.6116,0.40841,0.90653,3.6266,0.36157,2.2418,5.4355,1.2354,1.1743,5.3475,1.1651,1.1177,4.5471,1.0778,0.51739,4.6711,1.3295,1.8076,5.1749,1.4196,1.1962,4.4857,0.30669,2.0028,5.587,1.3574,0.033414,5.6293,1.2991,1.0623,5.5041,0.80678,0.97518,4.534,1.2592,0.66922,4.4477,1.2889,0.69538
100.0,0.2,400.0,3.333e-05,8.0,5.2754,1.5389,1.1105,4.3037,0.5937,1.763,5.5884,1.2927,1.0948,0.23089,0.27407,0.30794,5.8387,1.1786,0.66176,5.6658,0.63794,6.2417,0.2234,0.28333,0.22432,4.3253,0.48479,1.9119,5.5713,0.36997,0.90096,5.5503,0.41377,0.9569,3.6054,0.36126,2.2701,5.4261,1.2236,1.175,5.3234,1.1425,1.1396,4.4994,1.0715,0.54414,4.6647,1.3375,1.8166,5.1743,1.4256,1.1885,4.4819,0.31482,1.9973,5.5856,1.3322,0.0061556,5.6215,1.28,1.0692,5.4675,0.80801,0.98822,4.5086,1.2768,0.67568,4.4521,1.2972,0.69622
100.0,0.2,400.0,3.333e-05,16.0,5.2658,1.5503,1.1029,4.3172,0.61544,1.774,5.5731,1.278,1.1009,0.30602,0.31122,0.23656,5.8662,1.1898,0.66063,5.6718,0.64533,6.2288,0.25456,0.31635,0.20035,4.287,0.50228,1.9531,5.5317,0.36828,0.93986,5.5112,0.41437,0.99289,3.5959,0.36293,2.2872,5.4106,1.2158,1.1773,5.2901,1.1262,1.1557,4.4709,1.0679,0.56299,4.6616,1.349,1.8254,5.1693,1.4356,1.1792,4.4901,0.32284,1.9827,5.5826,1.3015,6.2807,5.6107,1.2662,1.0749,5.4333,0.79895,1.0114,4.5096,1.2927,0.67891,4.4669,1.3112,0.69369
100.0,0.2,400.0,3.333e-05,32.0,5.254,1.5544,1.0967,4.3041,0.63145,1.7969,5.5617,1.2685,1.1053,0.3432,0.34139,0.2021,5.8863,1.2054,0.65478,5.6762,0.65108,6.2193,0.27463,0.3486,0.18531,4.2364,0.52028,2.0068,5.5106,0.36167,0.96504,5.4862,0.41095,1.0183,3.5845,0.36338,2.3035,5.3963,1.2115,1.1796,5.261,1.117,1.1655,4.4589,1.0734,0.56984,4.6626,1.3619,1.8317,5.1595,1.4416,1.1712,4.4993,0.32714,1.9725,5.5806,1.269,6.2778,5.6047,1.2583,1.0786,5.4042,0.78846,1.0323,4.5224,1.3135,0.67731,4.4863,1.3316,0.68883
100.0,0.4,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,3.6983,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.4,400.0,3.333e-05,2.0,5.2873,1.5074,1.0855,4.1826,0.55666,1.7461,5.6006,1.3442,1.0824,6.1217,0.26444,0.70215,5.721,1.2024,0.64159,5.6749,0.63378,6.254,0.064389,0.25545,0.35959,4.3403,0.42987,1.9106,5.6797,0.36691,0.8065,5.6542,0.41914,0.89896,3.7229,0.37364,2.1271,5.4347,1.2563,1.1795,5.354,1.2009,1.0814,4.6369,1.0754,0.50408,4.662,1.2955,1.8401,5.1873,1.4362,1.1912,4.4921,0.31279,1.9989,5.5779,1.3813,0.10085,5.6278,1.3296,1.0564,5.5523,0.78526,0.99203,4.6061,1.218,0.67061,4.4635,1.2737,0.69368
100.0,0.4,400.0,3.333e-05,4.0,5.2796,1.5196,1.1177,4.2593,0.57035,1.7614,5.5995,1.3121,1.088,0.086744,0.24984,0.45049,5.794,1.1784,0.65658,5.6617,0.63391,6.2541,0.17094,0.26198,0.26812,4.3419,0.46578,1.8966,5.6351,0.36614,0.84579,5.6115,0.40845,0.90678,3.6266,0.36154,2.2418,5.4355,1.2353,1.1743,5.3475,1.1651,1.1177,4.5471,1.0777,0.51739,4.6712,1.3293,1.8075,5.175,1.4197,1.1961,4.4856,0.30688,2.0029,5.5869,1.3574,0.033528,5.6293,1.2991,1.0623,5.5041,0.80673,0.97525,4.534,1.2592,0.66923,4.4477,1.289,0.6954
100.0,0.4,400.0,3.333e-05,8.0,5.2753,1.5389,1.1105,4.3037,0.59364,1.7631,5.5885,1.2927,1.0948,0.23056,0.27412,0.30828,5.8388,1.1787,0.66165,5.6657,0.63794,6.2418,0.22317,0.28333,0.22461,4.3254,0.48483,1.9119,5.5712,0.37002,0.90114,5.5504,0.41381,0.95699,3.6055,0.3612,2.27,5.4261,1.2236,1.1751,5.3234,1.1426,1.1397,4.4995,1.0714,0.54412,4.6648,1.3372,1.8165,5.1743,1.4257,1.1884,4.4818,0.31501,1.9974,5.5856,1.3322,0.0062971,5.6216,1.28,1.0692,5.4675,0.80796,0.9883,4.5086,1.2767,0.6757,4.4522,1.2972,0.69623
100.0,0.4,400.0,3.333e-05,16.0,5.2657,1.5503,1.1029,4.3172,0.61536,1.774,5.5731,1.2779,1.101,0.30566,0.31122,0.23694,5.8663,1.1899,0.66052,5.6717,0.64533,6.229,0.25435,0.31632,0.20063,4.2872,0.50231,1.953,5.5317,0.36835,0.93994,5.5114,0.41442,0.99286,3.596,0.36285,2.2871,5.4106,1.2157,1.1774,5.2901,1.1262,1.1557,4.4711,1.0678,0.56296,4.6617,1.3486,1.8253,5.1694,1.4357,1.1792,4.4899,0.32303,1.9828,5.5825,1.3015,6.2809,5.6107,1.2661,1.075,5.4334,0.79889,1.0115,4.5097,1.2926,0.67892,4.4669,1.3112,0.69371
100.0,0.4,400.0,3.333e-05,32.0,5.254,1.5544,1.0967,4.3042,0.63133,1.7969,5.5617,1.2685,1.1054,0.34277,0.34134,0.20255,5.8864,1.2055,0.65468,5.6761,0.6511,6.2195,0.2744,0.34854,0.1856,4.2367,0.52028,2.0066,5.5107,0.36177,0.96502,5.4865,0.411,1.0182,3.5846,0.3633,2.3035,5.3962,1.2115,1.1796,5.2609,1.117,1.1656,4.4591,1.0733,0.56982,4.6627,1.3615,1.8315,5.1596,1.4417,1.1712,4.4992,0.32731,1.9727,5.5806,1.269,6.2779,5.6047,1.2583,1.0787,5.4042,0.78839,1.0324,4.5224,1.3134,0.67734,4.4863,1.3316,0.68886
100.0,0.8,400.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.8,400.0,3.333e-05,2.0,5.2873,1.5074,1.0855,4.1826,0.55665,1.7461,5.6006,1.3442,1.0824,6.1216,0.26447,0.70224,5.721,1.2024,0.64155,5.6749,0.63379,6.254,0.064272,0.25546,0.35973,4.3404,0.42987,1.9106,5.6795,0.36692,0.80675,5.654,0.41917,0.89913,3.7229,0.37365,2.127,5.4347,1.2563,1.1795,5.354,1.2009,1.0814,4.637,1.0754,0.50409,4.662,1.2954,1.8402,5.1873,1.4363,1.1912,4.4921,0.31289,1.9989,5.5779,1.3813,0.10091,5.6278,1.3296,1.0564,5.5523,0.78523,0.99207,4.6061,1.218,0.67061,4.4635,1.2737,0.6937
